store_name,date,price,sales,product_id,product_name,category,customer_id,customer_name,region,payment_method,discount,stock_quantity
Kerr-Schmidt,1986-04-16,,,1563,Camisa,Eletrônicos,9039,Carla Adams,RJ,Boleto,11.28,
Lang-Beck,1981-11-20 02:56:51,,,1564,Chocolate,Alimentos,1998,Michael Gutierrez,MG,cartao,,
white-rojas,14/04/1980,,156.0,1565,Tênis!!,Alimentos,5009,Adam Riggs,MG,Pix,-3.63,23.0
,1985-11-03,,-37.0,1566,Camisa ,Roupas,2432,Amanda Myers,MG,cartao,-7.51,
Edwards-Ross Str.,18/08/1980,134.46,,1567,Tênis,Alimentos,9542,dr. jacob small,RS,Boleto,,40.0
Reyes-Reid,2026-01-01 10:43:57,,,1568,Chocolate!!,Eletrônicos,9553,Daniel Davis,MG,Cartão,22.16,
Price-Harmon Str.,27/10/1982,,53.0,1569,Chocolate!!,Roupas,2535,Shelby Carr,RS,Pix,,7.0
Sloan Group,08/12/1998,,32.0,1570,Notebook ,Eletrônicos,8613,tyler ellis,BA,cartao,12.22,
Williamson-Glass Str.,2008-12-04 20:13:24,,135.0,1571,Notebook,Eletrônicos,8435,Kristina Pratt,BA,Boleto,,85.0
"marshall, harper and burton",1996-07-29,,-10.0,1572,Café,Roupas,8517,christine dawson,RS,Boleto,,39.0
"Bowman, Castro and Jones Str.",2013-12-14,,,1573,Tênis,Eletrônicos,7041,Yolanda Smith,MG,Cartão,,80.0
Evans-Smith,1973-06-27,,123.0,1574,Camisa!!,Alimentos,8913,Luis Mccoy,RJ,Pix,16.87,
Newman LLC,2005-07-29,,,1575,Tênis ,Roupas,7406,jeremiah baker,SP,cartao,28.69,
marshall-riddle,03/04/1978,497.44,,1576,Notebook ,Roupas,5754,Daniel Weaver,MG,Pix,26.94,31.0
"Mills, Camacho and Richardson",1984-09-27,-71.67,,1577,Café ,Roupas,4341,jason pham,BA,cartao,15.2,13.0
Bradford Inc,1981-06-16,291.48,,1578,Notebook,Eletrônicos,9855,Gilbert Anderson,SP,cartao,3.39,55.0
le ltd,02/03/2011,388.75,152.0,1579,Smartphone,Roupas,4980,Anthony Miles,SP,cartao,,
Sullivan-Miller,1978-12-24,,,1580,Smartphone,Roupas,4731,Tracy Trujillo,BA,Pix,,27.0
Daniel-Bailey Str.,16/09/1977,383.63,175.0,1581,Tênis,Roupas,2018,justin anderson,BA,Boleto,,36.0
"Reynolds, Salazar and Mills Str.",06/01/1973,254.68,,1582,Notebook,Eletrônicos,7558,Douglas Perry,BA,Cartão,,
Juarez and Sons,04/11/1998,135.07,9.0,1583,Tênis,Alimentos,5171,Daniel Hall,RJ,Cartão,20.52,43.0
"reed, rivera and jones",2002-08-11 23:32:01,385.52,-47.0,1584,Chocolate ,Alimentos,2267,bruce wallace,SP,Boleto,27.03,72.0
Scott-Thompson Str.,1990-09-18 10:33:24,479.39,9.0,1585,Notebook!!,Roupas,7889,Christina Schmidt,SP,Cartão,-8.71,
,1998-11-19 08:46:59,270.62,,1586,Tênis ,Roupas,8008,Jerry Taylor,SP,cartao,8.04,
"ramirez, grant and harris",2016-08-24 13:16:58,288.18,,1587,Smartphone ,Eletrônicos,6448,Ryan Ingram,BA,cartao,17.4,
Martin-Johnson,29/04/2025,,,1588,Tênis!!,Roupas,9106,Anne Whitehead,BA,Cartão,,
"Harrell, Garner and Christensen",1975-07-25 22:46:57,,86.0,1589,Chocolate,Eletrônicos,7253,Brandy Smith,SP,cartao,,
Mann Ltd,2023-03-22 05:38:12,,73.0,1590,Camisa ,Roupas,5254,joseph serrano,BA,Cartão,-2.99,19.0
vazquez-rasmussen,,,,1591,Camisa ,Alimentos,6416,John Cardenas,SP,Pix,-9.49,
Walker and Sons Str.,1999-01-08,-89.08,153.0,1592,Tênis ,Eletrônicos,6394,Joseph Duncan,BA,cartao,11.72,71.0
Mcmahon-Fisher Str.,21/12/1974,52.95,140.0,1593,Smartphone ,Eletrônicos,6750,Caitlin Hernandez,RJ,cartao,,
"chase, rowland and williams",1993-06-11,-11.49,-7.0,1594,Camisa ,Roupas,7282,Jake Shepherd,MG,Boleto,,
Garner-Smith,2004-12-04 17:13:13,498.35,,1595,Chocolate,Eletrônicos,2484,Anna Morales,RJ,Pix,,55.0
scott group,1996-06-22 22:07:29,,,1596,Tênis ,Roupas,4790,Monica Hicks,SP,cartao,,
Young-Brown,11/07/1979,222.61,,1597,Smartphone,Alimentos,4642,Adrian Diaz,RS,Cartão,,
Mendoza-Freeman,01/07/1992,387.58,,1598,Chocolate!!,Roupas,9880,kara cardenas,BA,Cartão,9.72,
Lopez-Rogers,11/04/1977,347.79,,1599,Chocolate,Eletrônicos,6897,joshua turner,MG,Pix,,100.0
simpson-cooper,2013-03-10 19:45:38,,39.0,1600,Notebook,Alimentos,4592,Patrick Jenkins,SP,Boleto,4.43,5.0
salinas and sons,2006-10-09 09:21:04,,,1601,Smartphone,Roupas,9269,maria moran,MG,cartao,,50.0
Ayala Ltd,30/04/2002,,,1602,Tênis,Alimentos,7936,Brian Garcia,RS,Pix,,-1.0
English-Gray,2002-09-14 08:20:20,,,1603,Smartphone!!,Alimentos,5140,Teresa Perry,RS,Boleto,,
Ramirez-Marks,20/09/2002,,,1604,Smartphone,Roupas,2276,sharon brown,MG,Cartão,-1.73,
"nelson, peterson and smith",1998-12-27 12:10:52,,,1605,Smartphone,Roupas,7809,John Pennington,SP,cartao,20.93,6.0
Mills-Blake Str.,2022-03-31 14:26:50,-42.07,119.0,1606,Tênis,Alimentos,7722,katrina johnson,SP,Pix,17.61,79.0
molina-davis,2007-03-09,163.71,81.0,1607,Smartphone!!,Eletrônicos,8858,Mark Ho,BA,Boleto,,24.0
Gonzalez-Thompson Str.,21/02/1976,,148.0,1608,Chocolate!!,Eletrônicos,5075,michael carr,RS,cartao,-2.58,
Archer-Anderson,04/03/2013,,,1609,Café,Roupas,9830,Rebecca Taylor,MG,Pix,,57.0
Velazquez-Lamb,1973-04-19,69.64,,1610,Notebook ,Roupas,5595,rhonda turner,RS,Pix,,
Oconnell Ltd,17/09/1998,,144.0,1611,Notebook,Alimentos,3348,john williams,BA,cartao,,
Bush-Collins Str.,2015-08-05,-60.26,175.0,1612,Café,Alimentos,4112,Renee Ryan,MG,Cartão,,
Gutierrez Group Str.,12/10/1970,,,1613,Smartphone!!,Roupas,9242,Jenny Harris,RJ,cartao,,82.0
"braun, fox and garcia",23/10/1971,242.63,171.0,1614,Camisa,Eletrônicos,3118,collin mueller,SP,Boleto,21.76,
"Chambers, Davies and Stephens",2002-09-18 10:08:19,340.76,,1615,Chocolate!!,Eletrônicos,9471,ashley dean,RS,Pix,2.02,61.0
Bishop-Gibbs Str.,1971-07-15 19:15:24,243.4,199.0,1616,Smartphone,Eletrônicos,6065,samantha fischer,RJ,Boleto,20.25,
"Peters, Mason and White",2007-06-07 14:41:26,,70.0,1617,Notebook ,Roupas,1853,Maria Dyer,SP,Pix,,
Garcia Ltd Str.,2008-08-04,-71.66,-15.0,1618,Chocolate ,Alimentos,6200,Angel Montoya,MG,Cartão,,54.0
Olson-Kim Str.,13/03/1995,,,1619,Tênis,Alimentos,3236,Darlene Velez,MG,cartao,4.72,48.0
Bailey and Sons Str.,1995-11-08 16:37:53,-46.35,,1620,Smartphone,Eletrônicos,2614,Kathryn Dixon,MG,cartao,-3.41,
Malone Ltd,26/12/2017,325.35,,1621,Smartphone ,Alimentos,8523,tina nash,BA,cartao,12.32,31.0
Campbell PLC,22/07/1970,128.06,,1622,Tênis ,Eletrônicos,7559,melissa white,RJ,Boleto,,
Jones LLC,1997-08-12,,,1623,Smartphone!!,Roupas,7267,tracy boyd,SP,Boleto,,
Hill-Fuentes Str.,24/08/2010,,163.0,1624,Camisa!!,Eletrônicos,2886,Edward Carpenter,BA,Pix,,6.0
"austin, hayes and stephens",1970-03-05 02:12:36,435.87,,1625,Café!!,Roupas,8001,jesse miller,MG,cartao,-3.94,72.0
Moore-Hernandez,2014-10-19 18:53:17,452.95,144.0,1626,Chocolate,Eletrônicos,6104,Amy Solis,SP,Pix,-7.56,
"Jones, Butler and Rojas",1994-02-24,,165.0,1627,Camisa!!,Alimentos,7076,walter green,RS,Pix,2.45,100.0
"Morales, Pratt and Odonnell",04/12/1986,,195.0,1628,Notebook,Alimentos,8417,yvonne hoover,RS,Pix,,
Garrison-Turner,02/02/2022,15.15,,1629,Tênis ,Alimentos,3977,Gina Anderson,SP,cartao,26.93,
white ltd,1983-04-06 04:26:52,227.86,,1630,Camisa ,Eletrônicos,6348,Jennifer Murphy,BA,cartao,,98.0
"Parker, Mitchell and Booth",1995-01-27 19:53:07,-0.93,,1631,Camisa!!,Roupas,1644,Stuart Holder,RJ,Cartão,,
Green-Lawrence,06/05/1974,,188.0,1632,Camisa ,Roupas,4996,Jo Benton,MG,cartao,,86.0
"brown, nelson and sellers",1990-08-31 05:09:06,340.76,,1633,Café!!,Roupas,5904,Stephanie Navarro,MG,cartao,,15.0
Fitzpatrick and Sons Str.,2010-08-12 18:45:20,231.85,,1634,Smartphone,Roupas,4701,Priscilla Henderson,RJ,Boleto,,67.0
Friedman-Adams Str.,01/02/2019,,164.0,1635,Smartphone!!,Roupas,6898,dakota reese,BA,cartao,,
"nelson, cooley and ferguson",1995-06-18,,,1636,Smartphone ,Eletrônicos,4243,Ann Stanton,SP,Cartão,-6.21,55.0
Flores-Brown Str.,1995-06-16 19:21:10,380.2,32.0,1637,Chocolate!!,Eletrônicos,8324,richard pham,RS,Cartão,8.96,
"taylor, fox and duarte",2018-04-02 16:54:31,7.42,97.0,1638,Café!!,Alimentos,4250,Jennifer Gordon,MG,Boleto,4.77,65.0
Miller-Larson Str.,1985-10-11,328.04,-8.0,1639,Camisa,Alimentos,6001,Brandi Price,MG,cartao,15.49,42.0
"odonnell, miller and perry",19/09/2002,,86.0,1640,Chocolate ,Eletrônicos,2397,Lisa Obrien,RJ,cartao,19.19,
"Ali, Mendoza and Li",07/03/2011,,154.0,1641,Camisa,Roupas,6064,Garrett Diaz,MG,Boleto,18.76,68.0
martin and sons,11/07/2010,269.8,101.0,1642,Tênis,Eletrônicos,6759,linda mejia,MG,cartao,-4.29,
Adams Inc Str.,15/08/2004,,15.0,1643,Smartphone!!,Roupas,3815,tonya santana,RS,Pix,,
Brady-Adkins,2004-12-04 16:34:23,,113.0,1644,Notebook,Eletrônicos,7460,Danny Jones,RJ,Pix,,
jackson group,01/05/2005,,,1645,Chocolate!!,Roupas,2521,Jennifer Baker,BA,Cartão,23.96,6.0
"Gonzalez, Pittman and Murray",2002-12-04 11:05:31,79.85,,1646,Tênis,Roupas,6555,Randy May,RJ,Cartão,,46.0
"sanchez, austin and white",1970-10-09,194.65,,1647,Café,Eletrônicos,7593,ronald sutton,MG,Boleto,8.65,
"Howard, Stevens and Macdonald",1975-04-28,,,1648,Tênis ,Alimentos,2868,kristen woodard,RS,Boleto,3.15,68.0
Jackson LLC,1982-07-15 11:01:40,,,1649,Tênis ,Eletrônicos,2221,Jennifer Smith,RJ,cartao,,
sanders-williams,2022-01-13 18:02:01,,47.0,1650,Tênis,Alimentos,7233,Jennifer Campbell,BA,Boleto,17.66,
"Mclaughlin, Parks and Kelley Str.",2006-04-02 15:02:00,,,1651,Chocolate ,Roupas,6348,Colleen Moon,RJ,cartao,,78.0
martinez group,2020-12-06 17:08:21,170.23,32.0,1652,Notebook,Alimentos,5277,Alfred Vasquez,RJ,Boleto,16.93,
Cantrell-Patton Str.,1988-05-30,2.81,,1653,Tênis ,Alimentos,9454,Diana James,BA,Pix,13.27,
"Flynn, Walker and Cox",2021-08-11 12:27:45,-46.29,-1.0,1654,Notebook ,Alimentos,2351,david oliver,MG,Boleto,15.92,16.0
"Fitzgerald, Franklin and Alvarez",2023-09-04,,198.0,1655,Camisa!!,Eletrônicos,9291,Thomas Petersen,MG,cartao,0.85,
Wilson Ltd,17/09/1998,499.05,65.0,1656,Notebook,Eletrônicos,7386,becky powell,MG,Boleto,-2.36,
meza-mendez,1977-06-13,,74.0,1657,Smartphone!!,Alimentos,1685,Vickie Lane,RJ,Boleto,-2.47,
Burnett-Rice Str.,2006-06-14 15:30:09,210.43,75.0,1658,Camisa,Alimentos,1200,Emily Dunlap,RJ,cartao,9.46,
Ramirez LLC Str.,1992-09-23,-13.82,,1659,Camisa!!,Alimentos,7628,Yvette Carr,SP,Pix,-8.32,
Contreras Group Str.,1971-05-26 12:54:27,,21.0,1660,Notebook,Eletrônicos,4151,William Zamora,MG,Cartão,29.43,49.0
Wyatt Group,26/12/1973,-39.75,,1661,Tênis ,Alimentos,5697,Stuart Reed,RS,Pix,13.72,12.0
"Smith, Andrade and Sharp Str.",09/10/2017,437.41,119.0,1662,Chocolate!!,Roupas,3240,Daniel Whitney,RJ,Cartão,-6.21,
Wheeler-Thomas Str.,2025-12-07,,,1663,Café,Alimentos,5960,Zachary Hawkins,SP,Boleto,7.47,
Cooper Group Str.,1988-12-02,,158.0,1664,Camisa,Eletrônicos,1022,zachary bell,BA,Cartão,,82.0
Hensley-Perez Str.,2013-02-15,407.11,122.0,1665,Café!!,Eletrônicos,9562,Randall Freeman,BA,Pix,-3.22,19.0
Hall Group Str.,31/12/2003,,134.0,1666,Chocolate,Roupas,5572,chad mccann,BA,cartao,,97.0
"juarez, lee and foster",04/08/2025,271.94,,1667,Smartphone!!,Eletrônicos,6882,Laura Wells,SP,Pix,,
Fuller LLC,1996-04-11,,0.0,1668,Smartphone,Roupas,1351,Robert Vasquez,BA,Cartão,,35.0
"Clark, Martin and Leach",14/08/1998,41.78,,1669,Café!!,Roupas,1221,Shelia Mcclure,RS,Cartão,-4.61,19.0
"Lopez, Andrews and Mcintyre",1971-12-26 01:30:30,253.22,,1670,Camisa!!,Alimentos,9177,Bobby Rios,MG,Cartão,,92.0
Chambers-Mueller Str.,1979-10-05 06:32:21,,157.0,1671,Smartphone ,Eletrônicos,5735,kathy kennedy,MG,Cartão,,31.0
Miller-Hernandez Str.,2013-08-20,,103.0,1672,Camisa,Alimentos,4917,Suzanne Griffith,BA,Boleto,,71.0
"Robinson, Haley and Williams",1980-12-13 08:23:15,-34.93,,1673,Café,Eletrônicos,5551,russell barber,RS,Boleto,,34.0
Wilson Ltd,26/02/2009,253.78,61.0,1674,Café,Alimentos,5825,Rachel Hutchinson,RJ,Pix,1.75,55.0
"martinez, burns and medina",1976-08-25,420.83,132.0,1675,Tênis ,Eletrônicos,8818,Wendy Smith,MG,cartao,,
Beck-Charles,1982-12-01,,,1676,Tênis ,Alimentos,8093,Cory Martin,SP,cartao,,75.0
"Gonzalez, Hunt and Everett Str.",2008-11-13 00:01:35,,,1677,Café ,Eletrônicos,1351,Ashley Taylor,RS,Cartão,,51.0
Atkins Ltd,22/11/2016,,136.0,1678,Camisa ,Roupas,6972,Kyle Taylor,RJ,cartao,,
"rhodes, morales and johnson",27/02/2016,489.42,-11.0,1679,Camisa ,Alimentos,5935,julia gardner,RS,cartao,19.47,6.0
Tyler and Sons,2019-05-23 16:23:16,79.95,,1680,Café ,Alimentos,6941,Jennifer Moore,BA,Cartão,22.64,
Dawson and Sons,1995-07-21,397.58,,1681,Smartphone!!,Alimentos,1061,dr. steven sims,BA,Boleto,,92.0
"young, knight and perez",1994-10-25 11:17:03,,,1682,Camisa ,Alimentos,3817,Kathryn Williams,RS,Boleto,-5.04,72.0
"day, morrow and wright",1984-03-20 12:46:07,30.72,66.0,1683,Tênis!!,Roupas,2890,Aaron Wright,RJ,cartao,,61.0
"kelley, walton and cohen",03/07/2021,113.49,123.0,1684,Camisa,Eletrônicos,8877,william bennett,RS,Pix,,35.0
Campbell-Smith,18/12/1998,,177.0,1685,Notebook,Eletrônicos,4938,Daniel Rogers,BA,cartao,-4.76,80.0
davis-dickerson,18/08/2004,-46.02,199.0,1686,Tênis,Alimentos,5082,tracie morris,MG,Cartão,,40.0
tyler plc,05/02/2023,,82.0,1687,Notebook!!,Eletrônicos,9628,randy benson,RJ,Cartão,,35.0
ward-taylor,1997-04-23 16:06:40,349.57,,1688,Smartphone!!,Alimentos,1745,William Oliver,RS,Cartão,24.69,96.0
"Stafford, Shannon and Wilkinson Str.",1997-01-30 12:00:43,200.64,,1689,Tênis,Roupas,8549,David Allen,BA,Boleto,26.24,
miller-maddox,2019-05-21,,88.0,1690,Chocolate!!,Alimentos,5338,Elizabeth Thomas,MG,Pix,,
Mckee-Garcia Str.,1973-04-30 05:01:13,,,1691,Camisa!!,Eletrônicos,7621,joseph krause,RJ,Cartão,,69.0
"Townsend, Brown and Evans",1995-09-12,-61.7,117.0,1692,Café ,Roupas,3606,Larry Perez,MG,Pix,-9.63,30.0
Yu and Sons,1999-06-01,,,1693,Smartphone,Roupas,3789,Angela Burns,MG,cartao,,42.0
carter-cain,2019-12-22,355.46,,1694,Camisa ,Eletrônicos,6154,Brandon Foster,MG,cartao,-0.5,
"martinez, taylor and cain",2018-05-26,,70.0,1695,Café ,Eletrônicos,8533,timothy stephens,BA,Cartão,21.31,
Roberts-Gonzalez Str.,2017-11-21,84.11,65.0,1696,Camisa,Eletrônicos,2952,Jorge King,BA,cartao,15.04,
neal-moore,1976-06-20,,3.0,1697,Camisa,Alimentos,5717,Justin Singleton,BA,Cartão,,
"Gonzalez, Murphy and Jensen Str.",1976-08-31,490.15,19.0,1698,Café!!,Eletrônicos,6941,Robin Schultz,MG,Boleto,,
"Little, Harrison and Glover",2024-08-04 23:35:15,315.95,171.0,1699,Smartphone,Roupas,7573,Danielle Hughes,SP,Pix,,
"Cook, Santiago and Watson Str.",2017-06-01 12:17:32,,,1700,Chocolate,Roupas,4275,Rachel Adams,BA,Pix,,
Brown Ltd,1994-11-27 20:33:19,,,1701,Camisa,Alimentos,2682,Michelle Mccarty,MG,cartao,,40.0
"Valdez, Sparks and Orr",01/07/1971,,,1702,Chocolate!!,Roupas,1812,michael ortega,RJ,Pix,13.88,20.0
Quinn PLC,2013-11-03,360.6,,1703,Camisa,Alimentos,3899,Briana Manning,MG,Pix,,
"Sullivan, Kennedy and Kelley Str.",1975-12-05,413.68,,1704,Chocolate!!,Eletrônicos,6199,Barbara Rangel,BA,Boleto,,36.0
"Hill, Smith and Castaneda Str.",1997-03-31 19:27:04,114.5,170.0,1705,Tênis,Roupas,3017,david dixon,SP,cartao,,
Wood-Johnson,07/01/2002,,,1706,Café ,Eletrônicos,8098,Hannah Chen,MG,Cartão,13.13,45.0
Hoffman-Soto,1995-08-11,249.02,111.0,1707,Camisa,Eletrônicos,2406,Jackie Marks,BA,Boleto,,50.0
Cordova-Smith,2022-10-19 22:26:47,8.35,,1708,Camisa!!,Alimentos,7405,shelly moore,RS,Cartão,,22.0
Buchanan PLC Str.,1974-07-23 22:25:04,28.09,28.0,1709,Tênis!!,Alimentos,5172,Matthew Wood,BA,Pix,18.56,
"Smith, Garcia and Blankenship",2021-03-01 07:58:13,,,1710,Chocolate,Eletrônicos,4924,dorothy berg,RS,Pix,,
Mcbride and Sons,09/07/2017,341.84,,1711,Chocolate ,Roupas,7075,Donna Williamson,RS,Cartão,,10.0
Walton-Hunter,2000-06-02,,12.0,1712,Notebook!!,Roupas,9965,Brenda Ramirez,BA,Boleto,,
"Rodriguez, Wong and Daniels",1989-08-09,,184.0,1713,Notebook!!,Alimentos,9442,emily parker,BA,Cartão,22.09,
Williams-Watson,04/03/2025,36.64,,1714,Chocolate!!,Alimentos,8702,Larry Brown,BA,Pix,2.06,93.0
Cohen Ltd Str.,27/12/1995,,,1715,Tênis,Eletrônicos,3475,michael lamb,RS,cartao,26.92,27.0
Nielsen-Moore,2021-12-27 14:29:53,478.3,183.0,1716,Chocolate!!,Eletrônicos,2781,Angie Brock,MG,Pix,-4.63,
Roberts-Ramos,1992-03-15,466.15,8.0,1717,Camisa!!,Eletrônicos,2567,Michelle Rodriguez,RJ,cartao,8.67,15.0
"lindsey, fuentes and myers",1989-09-01,111.79,140.0,1718,Tênis ,Roupas,7127,rose wolfe,BA,Pix,,
Jones Ltd,09/10/1995,,,1719,Notebook,Alimentos,3288,John Wood,BA,Cartão,,
Bates PLC Str.,2024-10-17,,,1720,Chocolate!!,Alimentos,7816,ryan blake,BA,Cartão,,
"Bridges, Smith and Best Str.",1975-07-19,185.25,-33.0,1721,Tênis ,Alimentos,6294,Roy Garza,MG,Boleto,,49.0
Bowman and Sons,1998-02-18 12:55:23,,144.0,1722,Camisa ,Alimentos,1230,Tabitha Williams,SP,Cartão,0.78,
Benson-Berg Str.,18/03/2023,28.98,,1723,Chocolate!!,Alimentos,2591,Bonnie Brown,SP,Boleto,,85.0
Mays and Sons,02/06/1993,,,1724,Smartphone,Roupas,3803,kiara skinner,RJ,Pix,-5.15,
"Ball, Clay and Smith",2004-02-16,386.31,,1725,Camisa,Alimentos,2447,marcus smith,MG,Pix,14.97,25.0
Knox-Montgomery,1996-07-11,,,1726,Notebook ,Alimentos,1744,Kathleen Hunter,RJ,Cartão,,65.0
"Vasquez, Griffin and Ferrell",2005-02-21 23:19:05,,,1727,Café,Alimentos,8411,Erika Reid,RS,Boleto,,
Rice LLC Str.,25/09/1972,,,1728,Tênis ,Roupas,8764,dawn smith,BA,Pix,,
Duke-Martin Str.,18/08/2011,,111.0,1729,Tênis,Alimentos,7674,Shannon Perry,BA,Cartão,20.34,
"Campos, Rodriguez and Flynn Str.",1997-05-06 06:18:51,353.08,52.0,1730,Chocolate,Roupas,3647,Johnny Martinez,RJ,cartao,23.87,83.0
Allen-Jones Str.,09/04/1992,208.87,-37.0,1731,Café!!,Eletrônicos,8546,Jennifer Rose,RJ,Cartão,,24.0
"Wiggins, Johnston and Davis Str.",1976-12-24 20:04:23,,,1732,Tênis,Roupas,8848,peter brown,RS,cartao,-0.79,
"Lin, Campbell and Thompson",28/03/2018,,192.0,1733,Camisa!!,Alimentos,5350,Kenneth Murray,SP,cartao,10.37,-3.0
Waller Ltd Str.,1992-05-09 20:14:26,,16.0,1734,Notebook ,Alimentos,2729,Michael Brooks,MG,cartao,4.99,86.0
Herrera Ltd,1990-08-31 04:13:24,450.73,-16.0,1735,Smartphone,Roupas,8030,christopher morris,RJ,cartao,,
Stewart PLC,1995-04-06 19:34:38,,181.0,1736,Chocolate!!,Roupas,8087,Thomas Mckenzie,BA,Pix,19.98,
richards group,1987-01-20,,,1737,Smartphone!!,Roupas,1910,Susan Galloway,RJ,cartao,28.13,89.0
"Erickson, Roy and Brooks Str.",10/03/2003,288.73,,1738,Chocolate ,Eletrônicos,5741,Megan Garcia,RJ,Boleto,,
"Summers, Ramirez and Rodriguez",2022-08-07,45.64,89.0,1739,Smartphone,Alimentos,5084,vanessa randall,RS,cartao,11.85,51.0
"Davis, Moore and Morales",21/08/1991,,,1740,Chocolate ,Roupas,8432,kathleen herrera,RS,Cartão,7.32,
alvarez-ward,2017-06-20 05:53:45,158.62,,1741,Café!!,Roupas,7461,Mr. Steven Avery,RJ,cartao,-5.55,
Jones-Marshall,09/01/2002,,-3.0,1742,Camisa,Roupas,7922,mallory noble,BA,Cartão,7.16,84.0
Wells-Ballard,11/01/1973,,,1743,Café!!,Alimentos,3743,Norman Montgomery,RJ,cartao,,
walsh-taylor,1978-12-21 01:18:35,276.52,171.0,1744,Smartphone ,Eletrônicos,2977,Joshua Williams,MG,cartao,,
Lopez Inc,1977-02-13,266.14,,1745,Tênis!!,Alimentos,6181,Eric Barnes,SP,Cartão,,
Anderson and Sons,1974-07-18 17:43:13,,130.0,1746,Smartphone ,Alimentos,1298,Angela Snyder,BA,cartao,20.16,19.0
"Reynolds, Williams and Smith Str.",2005-04-03,,176.0,1747,Notebook ,Roupas,7599,Julie Scott,RS,cartao,28.38,
"Miller, Sullivan and Porter",09/03/2014,282.76,,1748,Tênis ,Alimentos,6192,raven watson,MG,Boleto,16.44,
Ferguson PLC,15/02/2012,185.62,,1749,Tênis,Alimentos,9651,Aaron Jordan,RS,Pix,,
"adkins, brown and stone",1989-07-03 14:54:05,122.12,,1750,Camisa!!,Alimentos,7187,Melissa Fuller,SP,Boleto,3.51,29.0
Turner-West,1994-07-04 01:21:35,385.03,,1751,Notebook ,Eletrônicos,6115,Stephen Bailey,MG,Cartão,6.84,
"Anderson, Wood and Bowen Str.",1986-05-17,,,1752,Tênis ,Roupas,3834,Bruce Gross,RS,cartao,-9.25,
"walsh, walker and miranda",12/02/1983,,-50.0,1753,Café,Roupas,5416,Jeffrey Howard,RJ,Cartão,-8.41,
"Gibson, Martinez and Allison",1981-02-28 11:29:44,129.94,,1754,Tênis!!,Eletrônicos,9481,Courtney Nelson,BA,Boleto,-1.73,13.0
"Peterson, Hooper and Lewis",1992-12-05 12:26:49,,164.0,1755,Tênis,Roupas,8754,Denise Peterson,BA,Boleto,17.72,66.0
Long-Macdonald,2018-10-08 16:59:54,,65.0,1756,Smartphone ,Roupas,1822,Tracy Gill,SP,cartao,,96.0
Durham and Sons Str.,11/08/2000,,-20.0,1757,Smartphone!!,Eletrônicos,1069,monique wilson dds,RJ,Boleto,13.38,97.0
"King, Richmond and Middleton",08/08/2008,-8.89,,1758,Notebook ,Eletrônicos,7153,Victoria Carr,BA,Pix,,
"stafford, love and lara",1993-11-26 10:03:27,,,1759,Smartphone ,Alimentos,9035,jessica hayes,BA,Pix,2.19,
"Rich, Jones and Lopez",14/01/1985,231.92,,1760,Camisa ,Roupas,3886,Vanessa Chavez,BA,Boleto,24.71,29.0
Diaz LLC,13/07/1991,,,1761,Café ,Eletrônicos,4683,Taylor Todd,MG,Cartão,,67.0
"Bass, Cook and Johnson Str.",2018-06-17,,-17.0,1762,Smartphone!!,Roupas,3316,Alyssa Rice DVM,RS,Cartão,14.29,
"Neal, Conner and Watkins",2011-10-10 17:16:55,,,1763,Tênis ,Roupas,9616,Lori Warner,BA,Boleto,,
Johnson Ltd Str.,04/06/2015,,,1764,Notebook ,Roupas,7869,destiny fuentes,SP,cartao,,
"Hernandez, Obrien and Campbell",2017-09-03,,169.0,1765,Smartphone!!,Roupas,1450,danielle whitehead,RS,Cartão,,
Young-Maldonado,1981-04-29 06:31:10,329.46,,1766,Tênis ,Alimentos,6300,april klein,MG,cartao,,
Woods LLC,13/02/2017,,,1767,Café ,Eletrônicos,1378,bethany hudson,RS,Cartão,19.08,
"Mcknight, Martin and Garza",2003-04-18,,,1768,Smartphone!!,Roupas,9249,Leslie Lopez,BA,Cartão,-9.82,
"mccarthy, kelly and collins",1990-07-01 22:47:25,,,1769,Camisa!!,Alimentos,7894,elizabeth mcneil,SP,Pix,-6.51,92.0
black-pacheco,2011-10-28 14:21:28,,26.0,1770,Notebook ,Alimentos,5323,Timothy Hernandez,SP,Pix,,
goodman inc,25/01/1989,,165.0,1771,Chocolate,Alimentos,2899,Derrick Hill,BA,Pix,,
Combs PLC,1994-10-25,343.86,106.0,1772,Chocolate,Roupas,2430,steven herrera,RJ,cartao,6.95,40.0
Beltran Inc,2000-08-01 09:20:29,496.28,,1773,Café!!,Roupas,6238,justin garcia,RJ,Pix,18.04,0.0
"Webster, Freeman and Allen",1971-07-23 21:46:08,-36.07,,1774,Notebook!!,Eletrônicos,7352,Jeffrey Vaughn,SP,Pix,-4.83,44.0
Yates Inc,2006-01-25,,,1775,Chocolate,Roupas,2323,scott johnson,RS,Boleto,,84.0
"ellis, santiago and myers",1972-07-14,,36.0,1776,Café ,Alimentos,6625,Dalton Mcconnell,MG,cartao,,68.0
"Sloan, Thompson and Edwards",1989-10-08 09:52:30,,,1777,Smartphone ,Alimentos,1675,Samantha Garcia,RS,Pix,-6.13,
Young-Williams Str.,1995-12-03,390.91,-27.0,1778,Smartphone!!,Alimentos,8471,Mr. Michael Buckley MD,RJ,cartao,19.08,
Jordan Ltd,1989-11-18 20:54:27,,,1779,Chocolate ,Roupas,6178,Carolyn Johnson,RS,Pix,,92.0
